date,id,lat,lon,country
2020-06-28,46621,47.528572,19.269792,hu
2020-06-28,46735,47.03651034,17.99956226,hu
2020-06-28,47435,47.5061027,19.13415583,hu
2020-06-28,47495,46.8777,17.4376,hu
2020-06-28,47541,47.6908183,19.25068349,hu
2020-06-28,7699,47.794,19.126,hu
2020-06-28,41245,47.51,19.05,hu
2020-06-28,41655,47.55120927,17.75281727,hu
2020-06-28,47584,47.448,19.182,hu
2020-07-28,25876,47.48,19.216,hu
2020-07-28,32002,47.45238942,19.56725121,hu
2020-07-28,1759,46.266,20.062,hu
2020-07-28,24040,47.612,18.906,hu
2020-07-28,25315,47.52594775,19.11644036,hu
2020-07-28,25459,47.4924964,19.01965315,hu
2020-07-28,25801,47.53029995,19.0162889,hu
2020-07-28,26506,46.90439892,19.66840267,hu
2020-07-28,26578,47.674,19.32,hu
2020-07-28,26584,47.522,19.096,hu
2020-07-28,27003,47.59,19.022,hu
2020-07-28,28621,46.91733138,19.66628641,hu
2020-07-28,28623,46.932,19.658,hu
2020-07-28,28627,46.76,19.604,hu
2020-07-28,301,46.256,20.146,hu
2020-07-28,31792,47.51038909,19.17682886,hu
2020-07-28,32365,46.832,16.838,hu
2020-07-28,32940,47.496,19.078,hu
2020-07-28,33200,47.92864374,21.03773206,hu
2020-07-28,33760,47.912,19.044,hu
2020-07-28,35233,47.82919681,19.02472337,hu
2020-07-28,35235,47.53136818,19.06917304,hu
2020-07-28,35324,47.51,19.036,hu
2020-07-28,35626,46.57836592,18.39092553,hu
2020-07-28,38190,47.51,19.124,hu
2020-07-28,38375,47.414,18.954,hu
2020-07-28,38379,47.42,18.88,hu
2020-07-28,38449,47.94419103,19.03220147,hu
2020-07-28,38459,47.728,18.598,hu
2020-07-28,39094,47.508,19.376,hu
2020-07-28,39308,47.51,19.122,hu
2020-07-28,39406,47.82852762,19.03629988,hu
2020-07-28,39476,47.838,18.992,hu
2020-07-28,39532,47.8348081,19.04164553,hu
2020-07-28,39702,47.82626228,19.02933151,hu
2020-07-28,39718,47.83076188,19.0316323,hu
2020-07-28,39902,47.83,19.03,hu
2020-07-28,39968,47.808,19.004,hu
2020-07-28,40056,47.868,18.998,hu
2020-07-28,40144,47.8270629,19.04361973,hu
2020-07-28,40162,47.462,19.304,hu
2020-07-28,40310,47.92,19.262,hu
2020-07-28,40535,47.866,19,hu
2020-07-28,40703,47.51,19.05,hu
2020-07-28,40757,47.384,19.218,hu
2020-07-28,40789,47.69059969,17.66448287,hu
2020-07-28,40889,47.54967411,19.118523,hu
2020-07-28,40907,47.538,19.042,hu
2020-07-28,40929,47.962,21.652,hu
2020-07-28,40971,47.408,19.174,hu
2020-07-28,41065,47.53619244,19.06248361,hu
2020-07-28,41183,47.956,21.78,hu
2020-07-28,41319,47.32196,18.78019,hu
2020-07-28,41572,47.87,19.006,hu
2020-07-28,41741,47.318,21.124,hu
2020-07-28,41799,47.46,19.034,hu
2020-07-28,42080,47.96,21.712,hu
2020-07-28,42284,47.51,18.966,hu
2020-07-28,42288,47.52,19.016,hu
2020-07-28,42292,47.52816988,19.00094032,hu
2020-07-28,42296,47.456,19.016,hu
2020-07-28,42422,47.5278106,18.9860475,hu
2020-07-28,42424,47.51067622,19.19980712,hu
2020-07-28,42428,47.60715621,18.99101347,hu
2020-07-28,42430,47.462,19.036,hu
2020-07-28,42432,48.232,20.668,hu
2020-07-28,42436,47.4733242,19.03760344,hu
2020-07-28,42444,47.4826092,18.99622968,hu
2020-07-28,42484,47.97054892,21.69329077,hu
2020-07-28,42518,47.52,18.92,hu
2020-07-28,42520,48.2145959,20.7141403,hu
2020-07-28,42558,47.825726,19.041638,hu
2020-07-28,42760,47.638,19.026,hu
2020-07-28,42862,47.51322978,19.07587856,hu
2020-07-28,43022,47.958,21.73,hu
2020-07-28,43062,47.928,21.746,hu
2020-07-28,43066,47.946,21.776,hu
2020-07-28,43489,47.78582398,18.73918355,hu
2020-07-28,43560,46.41,17.394,hu
2020-07-28,43696,47.62,19.56,hu
2020-07-28,43815,47.1914378,20.1842628,hu
2020-07-28,44008,47.974,21.726,hu
2020-07-28,44212,46.356,17.798,hu
2020-07-28,44214,47.45,19.124,hu
2020-07-28,44672,47.434,19.14,hu
2020-07-28,44696,47.562,19.094,hu
2020-07-28,44730,47.448,19.032,hu
2020-07-28,44760,48.12422093,21.47247791,hu
2020-07-28,44794,48.17879979,20.65497011,hu
2020-07-28,45198,46.422,18.772,hu
2020-07-28,45618,47.52,19.144,hu
2020-07-28,45688,48.132,20.872,hu
2020-07-28,45726,47.49,19.07,hu
2020-07-28,45853,47.4731394,19.0462806,hu
2020-07-28,45889,48.126,20.858,hu
2020-07-28,45926,47.614,19.684,hu
2020-07-28,45932,46.79,17.184,hu
2020-07-28,45978,47.496,19.078,hu
2020-07-28,46002,47.508,18.974,hu
2020-07-28,46016,47.578984,19.05697,hu
2020-07-28,46048,47.472,19.222,hu
2020-07-28,46186,47.82514938,19.03327882,hu
2020-07-28,46236,47.534052,19.14105356,hu
2020-07-28,46348,47.83,19.046,hu
2020-07-28,46359,47.646,19.13,hu
2020-07-28,46621,47.528572,19.269792,hu
2020-07-28,46627,47.464,19.016,hu
2020-07-28,46735,47.03651034,17.99956226,hu
2020-07-28,47435,47.5061027,19.13415583,hu
2020-07-28,47541,47.6908183,19.25068349,hu
2020-07-28,47838,47.5064234,18.9970707,hu
2020-07-28,47872,47.438,18.912,hu
2020-07-28,48092,47.442,18.902,hu
2020-07-28,48096,47.44,18.924,hu
2020-07-28,48098,47.444,18.934,hu
2020-07-28,48100,47.442,18.916,hu
2020-07-28,48122,47.426,18.906,hu
2020-07-28,48124,47.436,18.918,hu
2020-07-28,48126,47.438,18.896,hu
2020-07-28,48177,47.45,18.908,hu
2020-07-28,48181,47.436,18.876,hu
2020-07-28,48185,47.432,18.916,hu
2020-07-28,48233,47.64826388,19.02900964,hu
2020-07-28,48261,47.444,19.176,hu
2020-07-28,48365,47.444,18.91,hu
2020-07-28,48367,47.446,18.912,hu
2020-07-28,7699,47.794,19.126,hu
2020-07-28,36471,47.534,19.108,hu
2020-07-28,41245,47.51,19.05,hu
2020-07-28,41655,47.55120927,17.75281727,hu
2020-07-28,47584,47.448,19.182,hu
2020-08-28,25876,47.48,19.216,hu
2020-08-28,34441,48.07247317,20.74774504,hu
2020-08-28,32002,47.45238942,19.56725121,hu
2020-08-28,1759,46.266,20.062,hu
2020-08-28,24040,47.612,18.906,hu
2020-08-28,25315,47.52594775,19.11644036,hu
2020-08-28,25459,47.4924964,19.01965315,hu
2020-08-28,25801,47.53029995,19.0162889,hu
2020-08-28,26506,46.90439892,19.66840267,hu
2020-08-28,26578,47.674,19.32,hu
2020-08-28,26584,47.522,19.096,hu
2020-08-28,27003,47.59,19.022,hu
2020-08-28,28621,46.91733138,19.66628641,hu
2020-08-28,28623,46.932,19.658,hu
2020-08-28,28627,46.76,19.604,hu
2020-08-28,301,46.256,20.146,hu
2020-08-28,31792,47.51038909,19.17682886,hu
2020-08-28,32940,47.496,19.078,hu
2020-08-28,33200,47.92864374,21.03773206,hu
2020-08-28,33760,47.912,19.044,hu
2020-08-28,35235,47.53136818,19.06917304,hu
2020-08-28,35324,47.51,19.036,hu
2020-08-28,38190,47.51,19.124,hu
2020-08-28,38375,47.414,18.954,hu
2020-08-28,38379,47.42,18.88,hu
2020-08-28,38449,47.94419103,19.03220147,hu
2020-08-28,38459,47.728,18.598,hu
2020-08-28,39094,47.508,19.376,hu
2020-08-28,39308,47.51,19.122,hu
2020-08-28,39406,47.82852762,19.03629988,hu
2020-08-28,39476,47.838,18.992,hu
2020-08-28,39532,47.8348081,19.04164553,hu
2020-08-28,39702,47.82626228,19.02933151,hu
2020-08-28,39718,47.83076188,19.0316323,hu
2020-08-28,39902,47.83,19.03,hu
2020-08-28,39968,47.808,19.004,hu
2020-08-28,40056,47.868,18.998,hu
2020-08-28,40144,47.8270629,19.04361973,hu
2020-08-28,40162,47.462,19.304,hu
2020-08-28,40310,47.92,19.262,hu
2020-08-28,40535,47.866,19,hu
2020-08-28,40703,47.51,19.05,hu
2020-08-28,40757,47.384,19.218,hu
2020-08-28,40789,47.69059969,17.66448287,hu
2020-08-28,40889,47.54967411,19.118523,hu
2020-08-28,40929,47.962,21.652,hu
2020-08-28,41065,47.53619244,19.06248361,hu
2020-08-28,41183,47.956,21.78,hu
2020-08-28,41319,47.32196,18.78019,hu
2020-08-28,41572,47.87,19.006,hu
2020-08-28,41741,47.318,21.124,hu
2020-08-28,41799,47.46,19.034,hu
2020-08-28,42080,47.96,21.712,hu
2020-08-28,42284,47.51,18.966,hu
2020-08-28,42288,47.52,19.016,hu
2020-08-28,42290,47.5063417,19.070512,hu
2020-08-28,42292,47.52816988,19.00094032,hu
2020-08-28,42294,47.556,18.718,hu
2020-08-28,42296,47.456,19.016,hu
2020-08-28,42414,46.344,17.786,hu
2020-08-28,42422,47.5278106,18.9860475,hu
2020-08-28,42424,47.51067622,19.19980712,hu
2020-08-28,42428,47.60715621,18.99101347,hu
2020-08-28,42430,47.462,19.036,hu
2020-08-28,42432,48.232,20.668,hu
2020-08-28,42436,47.4733242,19.03760344,hu
2020-08-28,42444,47.4826092,18.99622968,hu
2020-08-28,42484,47.97054892,21.69329077,hu
2020-08-28,42518,47.52,18.92,hu
2020-08-28,42520,48.2145959,20.7141403,hu
2020-08-28,42558,47.825726,19.041638,hu
2020-08-28,43022,47.958,21.73,hu
2020-08-28,43054,48.13,22.31,hu
2020-08-28,43062,47.928,21.746,hu
2020-08-28,43066,47.946,21.776,hu
2020-08-28,43489,47.78582398,18.73918355,hu
2020-08-28,43560,46.41,17.394,hu
2020-08-28,43696,47.62,19.56,hu
2020-08-28,43815,47.1914378,20.1842628,hu
2020-08-28,44212,46.356,17.798,hu
2020-08-28,44214,47.45,19.124,hu
2020-08-28,44672,47.434,19.14,hu
2020-08-28,44730,47.448,19.032,hu
2020-08-28,44760,48.12422093,21.47247791,hu
2020-08-28,44794,48.17879979,20.65497011,hu
2020-08-28,45198,46.422,18.772,hu
2020-08-28,45618,47.52,19.144,hu
2020-08-28,45688,48.132,20.872,hu
2020-08-28,45726,47.49,19.07,hu
2020-08-28,45853,47.4731394,19.0462806,hu
2020-08-28,45889,48.126,20.858,hu
2020-08-28,45926,47.614,19.684,hu
2020-08-28,45978,47.496,19.078,hu
2020-08-28,46016,47.578984,19.05697,hu
2020-08-28,46048,47.472,19.222,hu
2020-08-28,46186,47.82514938,19.03327882,hu
2020-08-28,46236,47.534052,19.14105356,hu
2020-08-28,46348,47.83,19.046,hu
2020-08-28,46621,47.528572,19.269792,hu
2020-08-28,46735,47.03651034,17.99956226,hu
2020-08-28,47435,47.5061027,19.13415583,hu
2020-08-28,47495,46.8777,17.4376,hu
2020-08-28,47541,47.6908183,19.25068349,hu
2020-08-28,47838,47.5064234,18.9970707,hu
2020-08-28,47872,47.438,18.912,hu
2020-08-28,48092,47.442,18.902,hu
2020-08-28,48098,47.444,18.934,hu
2020-08-28,48100,47.442,18.916,hu
2020-08-28,48122,47.426,18.906,hu
2020-08-28,48124,47.436,18.918,hu
2020-08-28,48126,47.438,18.896,hu
2020-08-28,48181,47.436,18.876,hu
2020-08-28,48183,47.438,18.896,hu
2020-08-28,48185,47.432,18.916,hu
2020-08-28,48189,47.436,18.926,hu
2020-08-28,48193,47.44,18.9,hu
2020-08-28,48233,47.64826388,19.02900964,hu
2020-08-28,48261,47.444,19.176,hu
2020-08-28,48365,47.444,18.91,hu
2020-08-28,48367,47.446,18.912,hu
2020-08-28,48499,47.4892884,19.11746065,hu
2020-08-28,48619,47.4975237,19.06367459,hu
2020-08-28,48649,47.50760545,19.06918302,hu
2020-08-28,48701,47.69,19.102,hu
2020-08-28,48809,47.322,18.784,hu
2020-08-28,48933,47.446,18.9,hu
2020-08-28,49037,47.06109126,17.86732185,hu
2020-08-28,49101,47.52,19.186,hu
2020-08-28,7699,47.794,19.126,hu
2020-08-28,36471,47.534,19.108,hu
2020-08-28,41245,47.51,19.05,hu
2020-08-28,41655,47.55120927,17.75281727,hu
2020-08-28,47584,47.448,19.182,hu
2020-09-28,25876,47.48,19.216,hu
2020-09-28,32002,47.45238942,19.56725121,hu
2020-09-28,15878,46.076,18.222,hu
2020-09-28,1759,46.266,20.062,hu
2020-09-28,24040,47.612,18.906,hu
2020-09-28,25315,47.52594775,19.11644036,hu
2020-09-28,25459,47.4924964,19.01965315,hu
2020-09-28,25801,47.53029995,19.0162889,hu
2020-09-28,26506,46.90439892,19.66840267,hu
2020-09-28,26578,47.674,19.32,hu
2020-09-28,26584,47.522,19.096,hu
2020-09-28,27003,47.59,19.022,hu
2020-09-28,28621,46.91733138,19.66628641,hu
2020-09-28,28623,46.932,19.658,hu
2020-09-28,28627,46.76,19.604,hu
2020-09-28,301,46.256,20.146,hu
2020-09-28,31792,47.51038909,19.17682886,hu
2020-09-28,32365,46.832,16.838,hu
2020-09-28,32940,47.496,19.078,hu
2020-09-28,33200,47.92864374,21.03773206,hu
2020-09-28,33760,47.912,19.044,hu
2020-09-28,35233,47.82919681,19.02472337,hu
2020-09-28,35235,47.53136818,19.06917304,hu
2020-09-28,35324,47.51,19.036,hu
2020-09-28,35626,46.57836592,18.39092553,hu
2020-09-28,38190,47.51,19.124,hu
2020-09-28,38375,47.414,18.954,hu
2020-09-28,38379,47.42,18.88,hu
2020-09-28,38449,47.94419103,19.03220147,hu
2020-09-28,38459,47.728,18.598,hu
2020-09-28,39094,47.508,19.376,hu
2020-09-28,39308,47.51,19.122,hu
2020-09-28,39406,47.82852762,19.03629988,hu
2020-09-28,39476,47.838,18.992,hu
2020-09-28,39532,47.8348081,19.04164553,hu
2020-09-28,39702,47.82626228,19.02933151,hu
2020-09-28,39718,47.83076188,19.0316323,hu
2020-09-28,39902,47.83,19.03,hu
2020-09-28,39968,47.808,19.004,hu
2020-09-28,40056,47.868,18.998,hu
2020-09-28,40076,47.824,18.982,hu
2020-09-28,40144,47.8270629,19.04361973,hu
2020-09-28,40162,47.462,19.304,hu
2020-09-28,40310,47.92,19.262,hu
2020-09-28,40535,47.866,19,hu
2020-09-28,40703,47.51,19.05,hu
2020-09-28,40757,47.384,19.218,hu
2020-09-28,40789,47.69059969,17.66448287,hu
2020-09-28,40863,47.524,19.012,hu
2020-09-28,40889,47.54967411,19.118523,hu
2020-09-28,40907,47.538,19.042,hu
2020-09-28,40929,47.962,21.652,hu
2020-09-28,40971,47.408,19.174,hu
2020-09-28,41065,47.53619244,19.06248361,hu
2020-09-28,41183,47.956,21.78,hu
2020-09-28,41319,47.32196,18.78019,hu
2020-09-28,41572,47.87,19.006,hu
2020-09-28,41741,47.318,21.124,hu
2020-09-28,41799,47.46,19.034,hu
2020-09-28,41958,47.821526,19.03800845,hu
2020-09-28,42080,47.96,21.712,hu
2020-09-28,42284,47.51,18.966,hu
2020-09-28,42288,47.52,19.016,hu
2020-09-28,42290,47.5063417,19.070512,hu
2020-09-28,42292,47.52816988,19.00094032,hu
2020-09-28,42296,47.456,19.016,hu
2020-09-28,42414,46.344,17.786,hu
2020-09-28,42422,47.5278106,18.9860475,hu
2020-09-28,42424,47.51067622,19.19980712,hu
2020-09-28,42428,47.60715621,18.99101347,hu
2020-09-28,42430,47.462,19.036,hu
2020-09-28,42432,48.232,20.668,hu
2020-09-28,42436,47.4733242,19.03760344,hu
2020-09-28,42444,47.4826092,18.99622968,hu
2020-09-28,42484,47.97054892,21.69329077,hu
2020-09-28,42518,47.52,18.92,hu
2020-09-28,42520,48.2145959,20.7141403,hu
2020-09-28,42558,47.825726,19.041638,hu
2020-09-28,42862,47.51322978,19.07587856,hu
2020-09-28,43022,47.958,21.73,hu
2020-09-28,43062,47.928,21.746,hu
2020-09-28,43068,47.482,19.07,hu
2020-09-28,43489,47.78582398,18.73918355,hu
2020-09-28,43560,46.41,17.394,hu
2020-09-28,43696,47.62,19.56,hu
2020-09-28,43815,47.1914378,20.1842628,hu
2020-09-28,43817,47.36,18.984,hu
2020-09-28,44212,46.356,17.798,hu
2020-09-28,44214,47.45,19.124,hu
2020-09-28,44672,47.434,19.14,hu
2020-09-28,44730,47.448,19.032,hu
2020-09-28,44760,48.12422093,21.47247791,hu
2020-09-28,44794,48.17879979,20.65497011,hu
2020-09-28,45198,46.422,18.772,hu
2020-09-28,45618,47.52,19.144,hu
2020-09-28,45688,48.132,20.872,hu
2020-09-28,45726,47.49,19.07,hu
2020-09-28,45853,47.4731394,19.0462806,hu
2020-09-28,45889,48.126,20.858,hu
2020-09-28,45932,46.79,17.184,hu
2020-09-28,45978,47.496,19.078,hu
2020-09-28,46016,47.578984,19.05697,hu
2020-09-28,46048,47.472,19.222,hu
2020-09-28,46186,47.82514938,19.03327882,hu
2020-09-28,46236,47.534052,19.14105356,hu
2020-09-28,46348,47.83,19.046,hu
2020-09-28,46359,47.646,19.13,hu
2020-09-28,46621,47.528572,19.269792,hu
2020-09-28,46735,47.03651034,17.99956226,hu
2020-09-28,47435,47.5061027,19.13415583,hu
2020-09-28,47495,46.8777,17.4376,hu
2020-09-28,47541,47.6908183,19.25068349,hu
2020-09-28,47838,47.5064234,18.9970707,hu
2020-09-28,47872,47.438,18.912,hu
2020-09-28,48092,47.442,18.902,hu
2020-09-28,48098,47.444,18.934,hu
2020-09-28,48100,47.442,18.916,hu
2020-09-28,48122,47.426,18.906,hu
2020-09-28,48124,47.436,18.918,hu
2020-09-28,48126,47.438,18.896,hu
2020-09-28,48179,47.432,18.918,hu
2020-09-28,48181,47.436,18.876,hu
2020-09-28,48183,47.438,18.896,hu
2020-09-28,48185,47.432,18.916,hu
2020-09-28,48189,47.436,18.926,hu
2020-09-28,48191,47.43,18.912,hu
2020-09-28,48233,47.64826388,19.02900964,hu
2020-09-28,48261,47.444,19.176,hu
2020-09-28,48365,47.444,18.91,hu
2020-09-28,48367,47.446,18.912,hu
2020-09-28,48499,47.4892884,19.11746065,hu
2020-09-28,48619,47.4975237,19.06367459,hu
2020-09-28,48649,47.50760545,19.06918302,hu
2020-09-28,48701,47.69,19.102,hu
2020-09-28,48809,47.322,18.784,hu
2020-09-28,49101,47.52,19.186,hu
2020-09-28,49113,47.40983694,19.06312197,hu
2020-09-28,49768,47.506,19.188,hu
2020-09-28,49786,47.438,18.91,hu
2020-09-28,50098,47.06109637,17.86726445,hu
2020-09-28,7699,47.794,19.126,hu
2020-09-28,36471,47.534,19.108,hu
2020-09-28,41655,47.55120927,17.75281727,hu
2020-09-28,47584,47.448,19.182,hu
2020-09-28,49816,47.51973671,19.0931493,hu
